@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Time_training numeric
@attribute Time_testing numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 5\nSize of the tree: 8\n','Number of leaves: 54\nSize of the tree: 82\n','Number of leaves: 63\nSize of the tree: 94\n','Number of leaves: 62\nSize of the tree: 92\n','Number of leaves: 51\nSize of the tree: 77\n','Number of leaves: 59\nSize of the tree: 87\n','Number of leaves: 66\nSize of the tree: 99\n','Number of leaves: 59\nSize of the tree: 88\n','Number of leaves: 60\nSize of the tree: 88\n','Number of leaves: 61\nSize of the tree: 91\n','Number of leaves: 3\nSize of the tree: 4\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 38\nSize of the tree: 50\n','Number of leaves: 55\nSize of the tree: 75\n','Number of leaves: 53\nSize of the tree: 71\n','Number of leaves: 51\nSize of the tree: 60\n','Number of leaves: 37\nSize of the tree: 53\n','Number of leaves: 37\nSize of the tree: 48\n','Number of leaves: 32\nSize of the tree: 43\n','Number of leaves: 61\nSize of the tree: 76\n','Number of leaves: 62\nSize of the tree: 78\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

labor-neg-data,6,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,19,14,5,0,73.684211,26.315789,0,0.450867,0.327101,0.413652,71.027569,85.690577,18.059873,13.697186,4.362687,0.95052,0.720905,0.229615,5.45241,0.286969,583.727328,0.714286,5,0.25,3,0.75,9,0.285714,2,0.625,0.714286,0.666667,0.007,0.001,'Number of leaves: 5\nSize of the tree: 8\n',8,5,5
labor-neg-data,7,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,19,13,6,0,68.421053,31.578947,0,0.344828,0.375708,0.529912,76.757462,100.238228,20.778422,24.207013,-3.428591,1.093601,1.274053,-0.180452,5.41575,0.285039,614.524634,0.333333,3,0,0,1,10,0.666667,6,1,0.333333,0.5,0.005,0.001,'Number of leaves: 4\nSize of the tree: 6\n',6,4,4
labor-neg-data,8,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,19,16,3,0,84.210526,15.789474,0,0.681564,0.213859,0.371121,45.273767,73.783685,19.209354,1081.604958,-1062.395605,1.011019,56.926577,-55.915558,11.013196,0.579642,1210.592335,0.875,7,0.181818,2,0.818182,9,0.125,1,0.777778,0.875,0.823529,0.009,0,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
labor-neg-data,9,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,19,16,3,0,84.210526,15.789474,0,0.650307,0.207088,0.388721,44.967639,80.525809,18.059873,2152.203412,-2134.143539,0.95052,113.273864,-112.323344,10.15641,0.534548,1087.330867,0.714286,5,0.083333,1,0.916667,11,0.285714,2,0.833333,0.714286,0.769231,0.012,0,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
labor-neg-data,10,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,19,18,1,0,94.736842,5.263158,0,0.893855,0.185863,0.287886,37.97196,54.456493,20.778422,1078.156509,-1057.378087,1.093601,56.745079,-55.651478,14.370374,0.756335,1630.605045,0.888889,8,0,0,1,10,0.111111,1,1,0.888889,0.941176,0.007,0.001,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
soybean,1,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,232,213,19,0,91.810345,8.189655,0,0.910251,0.013761,0.089946,14.285076,40.948605,904.067586,8648.020963,-7743.953377,3.896843,37.275952,-33.379109,822.03147,3.543239,21344.611109,1,7,0.004444,1,0.995556,224,0,0,0.875,1,0.933333,0.206,0.02,'Number of leaves: 54\nSize of the tree: 82\n',82,54,54
soybean,2,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,232,203,29,0,87.5,12.5,0,0.862825,0.01785,0.104647,18.529502,47.629262,906.092684,15101.031855,-14194.939171,3.905572,65.090655,-61.185083,792.113254,3.414281,20600.068952,0.7,7,0,0,1,222,0.3,3,1,0.7,0.823529,0.195,0.025,'Number of leaves: 63\nSize of the tree: 94\n',94,63,63
soybean,3,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,232,201,31,0,86.637931,13.362069,0,0.853491,0.017061,0.10041,17.711014,45.701917,902.304506,8673.443593,-7771.139087,3.889244,37.385533,-33.496289,791.386974,3.411151,20555.281015,1,7,0.013333,3,0.986667,222,0,0,0.7,1,0.823529,0.226,0.023,'Number of leaves: 62\nSize of the tree: 92\n',92,62,62
soybean,4,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,232,203,29,0,87.5,12.5,0,0.863369,0.017352,0.102619,17.964631,46.505518,918.841627,6537.471748,-5618.630121,3.960524,28.178758,-24.218233,806.849724,3.477801,21111.680625,1,7,0.004444,1,0.995556,224,0,0,0.875,1,0.933333,0.2,0.02,'Number of leaves: 51\nSize of the tree: 77\n',77,51,51
soybean,5,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,232,207,25,0,89.224138,10.775862,0,0.88115,0.014928,0.090034,15.507676,41.025132,900.439927,6521.019491,-5620.579564,3.881207,28.107843,-24.226636,800.328046,3.44969,20771.597673,1,7,0,0,1,225,0,0,1,1,1,0.233,0.026,'Number of leaves: 54\nSize of the tree: 82\n',82,54,54
soybean,6,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,232,202,30,0,87.068966,12.931034,0,0.857739,0.017345,0.108249,18.0279,49.388807,893.103928,10837.647837,-9944.543909,3.849586,46.713999,-42.864413,768.579899,3.312844,19860.738574,1,5,0,0,1,227,0,0,1,1,1,0.227,0.025,'Number of leaves: 59\nSize of the tree: 87\n',87,59,59
soybean,7,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,232,200,32,0,86.206897,13.793103,0,0.848666,0.017745,0.108418,18.432214,49.406214,897.6277,14039.200494,-13141.572794,3.869085,60.513795,-56.64471,779.133195,3.358333,20171.34282,1,6,0.00885,2,0.99115,224,0,0,0.75,1,0.857143,0.24,0.022,'Number of leaves: 66\nSize of the tree: 99\n',99,66,66
soybean,8,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,232,203,29,0,87.5,12.5,0,0.861729,0.017532,0.101424,18.215098,46.250122,899.630665,11890.955714,-10991.32505,3.877718,51.254119,-47.376401,784.948006,3.383397,20329.945047,1,9,0,0,1,223,0,0,1,1,1,0.23,0.027,'Number of leaves: 59\nSize of the tree: 88\n',88,59,59
soybean,9,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,232,209,23,0,90.086207,9.913793,0,0.889363,0.014429,0.090327,15.029055,41.398473,870.137359,7578.58764,-6708.450281,3.750592,32.666326,-28.915734,783.170729,3.375736,19975.017106,0.714286,5,0,0,1,225,0.285714,2,1,0.714286,0.833333,0.657,0.024,'Number of leaves: 60\nSize of the tree: 88\n',88,60,60
soybean,10,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,232,202,30,0,87.068966,12.931034,0,0.858104,0.017196,0.110181,17.845396,50.129734,916.030518,20481.476449,-19565.445931,3.948407,88.282226,-84.333819,769.68287,3.317599,20077.724576,1,3,0.004367,1,0.995633,228,0,0,0.75,1,0.857143,0.247,0.021,'Number of leaves: 61\nSize of the tree: 91\n',91,61,61
weather,1,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,5,1,4,0,20,80,0,0,0.75,0.844097,137.5,154.751144,5.687518,3224,-3218.312482,1.137504,644.8,-643.662496,-1.945335,-0.389067,-195.701843,0.2,1,0,0,0,0,0.8,4,1,0.2,0.333333,0,0,'Number of leaves: 3\nSize of the tree: 4\n',4,3,3
weather,2,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,5,2,3,0,40,60,0,0,0.555556,0.61864,101.851852,105.004129,6.542271,7.234915,-0.692645,1.308454,1.446983,-0.138529,-0.096862,-0.019372,-11.458145,1,2,1,3,0,0,0,0,0.4,1,0.571429,0,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
weather,3,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,5,3,2,0,60,40,0,0,0.466667,0.494413,98.717949,100.644801,4.875093,4.924813,-0.049719,0.975019,0.984963,-0.009944,0.067114,0.013423,7.097072,1,3,1,2,0,0,0,0,0.6,1,0.75,0.001,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
weather,4,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,5,1,4,0,20,80,0,-0.428571,0.8,0.862812,169.230769,181.980301,4.63538,3224.847997,-3220.212617,0.927076,644.969599,-644.042523,-3.412511,-0.682502,-343.300488,0.25,1,1,1,0,0,0.75,3,0.5,0.25,0.333333,0,0,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
weather,5,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,5,3,2,0,60,40,0,0,0.466667,0.494413,98.717949,100.644801,4.875093,4.924813,-0.049719,0.975019,0.984963,-0.009944,0.067114,0.013423,7.097072,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
weather,6,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,5,2,3,0,40,60,0,0.117647,0.466667,0.537484,98.717949,113.363606,4.63538,5.33985,-0.70447,0.927076,1.06797,-0.140894,-0.230613,-0.046123,-23.199791,0.25,1,0,0,1,1,0.75,3,1,0.25,0.4,0,0,'Number of leaves: 3\nSize of the tree: 4\n',4,3,3
weather,7,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,5,2,3,0,40,60,0,0,0.416667,0.538774,76.388889,98.775294,5.687518,5.169925,0.517593,1.137504,1.033985,0.103519,1.236562,0.247312,124.398854,0.4,2,0,0,0,0,0.6,3,1,0.4,0.571429,0.001,0,'Number of leaves: 3\nSize of the tree: 4\n',4,3,3
weather,8,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,5,3,2,0,60,40,0,0,0.466667,0.494413,98.717949,100.644801,4.875093,4.924813,-0.049719,0.975019,0.984963,-0.009944,0.067114,0.013423,7.097072,1,3,1,2,0,0,0,0,0.6,1,0.75,0.001,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
weather,9,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,5,2,3,0,40,60,0,-0.363636,0.55,0.715891,116.346154,145.729741,4.875093,2150,-2145.124907,0.975019,430,-429.024981,-1.044394,-0.208879,-110.440727,0.666667,2,1,2,0,0,0.333333,1,0.5,0.666667,0.571429,0.001,0,'Number of leaves: 3\nSize of the tree: 4\n',4,3,3
weather,10,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,5,3,2,0,60,40,0,0,0.466667,0.494413,98.717949,100.644801,4.875093,4.924813,-0.049719,0.975019,0.984963,-0.009944,0.067114,0.013423,7.097072,1,3,1,2,0,0,0,0,0.6,1,0.75,0.001,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
autos,1,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,70,56,14,0,80,20,0,0.744125,0.079283,0.218624,35.344293,64.44902,167.87199,3262.361918,-3094.489928,2.398171,46.60517,-44.206999,122.021656,1.743167,5299.287347,0,0,0,0,1,70,0,0,0,0,0,0.079,0.002,'Number of leaves: 38\nSize of the tree: 50\n',50,38,38
autos,2,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,70,42,28,0,60,40,0,0.481619,0.123866,0.327207,55.212166,96.565499,175.731521,26861.642873,-26685.911352,2.51045,383.737755,-381.227305,78.040379,1.114863,3432.559059,0,0,0,0,1,70,0,0,0,0,0,0.103,0.002,'Number of leaves: 55\nSize of the tree: 75\n',75,55,55
autos,3,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,70,41,29,0,58.571429,41.428571,0,0.473411,0.131239,0.333872,58.860638,99.409706,163.960255,24727.573281,-24563.613026,2.342289,353.251047,-350.908758,82.126711,1.173239,3529.111828,0,0,0,0,1,70,0,0,0,0,0,0.107,0.002,'Number of leaves: 53\nSize of the tree: 71\n',71,53,53
autos,4,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,70,52,18,0,74.285714,25.714286,0,0.668683,0.086456,0.253346,38.820366,75.491299,166.147414,7556.900659,-7390.753244,2.373534,107.955724,-105.582189,113.117515,1.615965,4900.578045,0,0,0,0,1,70,0,0,0,0,0,0.069,0.002,'Number of leaves: 51\nSize of the tree: 60\n',60,51,51
autos,5,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,70,51,19,0,72.857143,27.142857,0,0.645994,0.082056,0.266727,36.660008,79.041555,167.77735,15054.056615,-14886.279265,2.396819,215.057952,-212.661132,110.756232,1.582232,4795.369773,0,0,0,0,1,70,0,0,0,0,0,0.098,0.002,'Number of leaves: 37\nSize of the tree: 53\n',53,37,37
autos,6,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,70,50,20,0,71.428571,28.571429,0,0.628253,0.095961,0.267846,43.41898,81.069631,158.435217,12917.105882,-12758.670665,2.26336,184.530084,-182.266724,100.386712,1.434096,4247.409952,0,0,0,0,1,70,0,0,0,0,0,0.099,0.002,'Number of leaves: 37\nSize of the tree: 48\n',48,37,37
autos,7,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,70,56,14,0,80,20,0,0.733406,0.074106,0.223026,33.504316,67.53389,158.390946,5405.814512,-5247.423566,2.262728,77.225922,-74.963194,115.033363,1.643334,4856.352029,0,0,0,0,1,70,0,0,0,0,0,0.079,0.002,'Number of leaves: 32\nSize of the tree: 43\n',43,32,32
autos,8,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,70,47,23,0,67.142857,32.857143,0,0.574299,0.109815,0.287584,49.062234,85.13766,174.232605,15072.21208,-14897.979475,2.489037,215.317315,-212.828278,95.985111,1.371216,4224.638686,0,0,0,0,1,70,0,0,0,0,0,0.11,0.002,'Number of leaves: 61\nSize of the tree: 76\n',76,61,61
autos,9,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,70,54,16,0,77.142857,22.857143,0,0.70339,0.08425,0.243657,37.92296,72.979645,161.845847,10765.616039,-10603.770193,2.312084,153.794515,-151.482431,108.856122,1.555087,4645.705263,0,0,0,0,1,70,0,0,0,0,0,0.078,0.003,'Number of leaves: 38\nSize of the tree: 50\n',50,38,38
autos,10,weka.classifiers.j48.J48,'-C 0.25 -M 2',-217733168393644444,20011014.2125,70,47,23,0,67.142857,32.857143,0,0.580292,0.094976,0.291625,42.579958,86.912194,165.459263,18277.991086,-18112.531823,2.363704,261.114158,-258.750455,106.60703,1.522958,4581.720595,0,0,0,0,1,70,0,0,0,0,0,0.108,0.003,'Number of leaves: 62\nSize of the tree: 78\n',78,62,62
iris,1,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,51,15,36,0,29.411765,70.588235,0,0,0.446239,0.473777,100,100,81.592363,81.592363,0,1.59985,1.59985,0,0,0,0,0,0,0,0,1,31,1,20,0,0,0,0,0.001,?,?,?,?
iris,2,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,51,11,40,0,21.568627,78.431373,0,0,0.451365,0.480492,100,100,83.584631,83.584631,0,1.638914,1.638914,0,0,0,0,0,0,0,0,1,31,1,20,0,0,0,0.001,0,?,?,?,?
iris,3,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,51,15,36,0,29.411765,70.588235,0,0,0.446239,0.473777,100,100,81.592363,81.592363,0,1.59985,1.59985,0,0,0,0,0,0,0,0,1,35,1,16,0,0,0,0,0.001,?,?,?,?
iris,4,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,51,14,37,0,27.45098,72.54902,0,0,0.447776,0.475802,100,100,82.248115,82.248115,0,1.612708,1.612708,0,0,0,0,0,0,0,0,1,35,1,16,0,0,0,0,0.001,?,?,?,?
iris,5,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,51,17,34,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,80.833088,80.833088,0,1.584963,1.584963,0,0,0,0,1,17,1,34,0,0,0,0,0.333333,1,0.5,0,0.001,?,?,?,?
iris,6,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,51,15,36,0,29.411765,70.588235,0,0,0.446239,0.473777,100,100,81.592363,81.592363,0,1.59985,1.59985,0,0,0,0,0,0,0,0,1,35,1,16,0,0,0,0,0.001,?,?,?,?
iris,7,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,51,14,37,0,27.45098,72.54902,0,0,0.449314,0.477818,100,100,82.936888,82.936888,0,1.626213,1.626213,0,0,0,0,0,0,0,0,1,36,1,15,0,0,0,0,0.001,?,?,?,?
iris,8,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,51,14,37,0,27.45098,72.54902,0,0,0.449314,0.477818,100,100,82.936888,82.936888,0,1.626213,1.626213,0,0,0,0,0,0,0,0,1,29,1,22,0,0,0,0,0.001,?,?,?,?
iris,9,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,51,16,35,0,31.372549,68.627451,0,0,0.444701,0.471744,100,100,80.939202,80.939202,0,1.587043,1.587043,0,0,0,0,0,0,0,0,1,33,1,18,0,0,0,0,0.001,?,?,?,?
iris,10,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,51,16,35,0,31.372549,68.627451,0,0,0.444701,0.471744,100,100,80.939202,80.939202,0,1.587043,1.587043,0,0,0,0,0,0,0,0,1,33,1,18,0,0,0,0,0.001,?,?,?,?
contact-lenses,1,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,8,7,1,0,87.5,12.5,0,0,0.368421,0.395029,100,100,9.472017,9.472017,0,1.184002,1.184002,0,0,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0,?,?,?,?
contact-lenses,2,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,8,5,3,0,62.5,37.5,0,0,0.377193,0.432413,100,100,11.194409,11.194409,0,1.399301,1.399301,0,0,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0,?,?,?,?
contact-lenses,3,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,8,5,3,0,62.5,37.5,0,0,0.372807,0.425145,100,100,10.686262,10.686262,0,1.335783,1.335783,0,0,0,0,0,0,0,0,1,6,1,2,0,0,0,0,0,?,?,?,?
contact-lenses,4,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,8,4,4,0,50,50,0,0,0.394737,0.466317,100,100,12.473645,12.473645,0,1.559206,1.559206,0,0,0,0,0,0,0,0,1,6,1,2,0,0,0,0,0,?,?,?,?
contact-lenses,5,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,8,6,2,0,75,25,0,0,0.368421,0.406548,100,100,10.051852,10.051852,0,1.256481,1.256481,0,0,0,0,0,0,0,0,1,6,1,2,0,0,0,0,0,?,?,?,?
contact-lenses,6,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,8,7,1,0,87.5,12.5,0,0,0.368421,0.395029,100,100,9.472017,9.472017,0,1.184002,1.184002,0,0,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0.001,?,?,?,?
contact-lenses,7,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,8,5,3,0,62.5,37.5,0,0,0.377193,0.432413,100,100,11.194409,11.194409,0,1.399301,1.399301,0,0,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0,?,?,?,?
contact-lenses,8,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,8,6,2,0,75,25,0,0,0.364035,0.401118,100,100,9.729923,9.729923,0,1.21624,1.21624,0,0,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0,?,?,?,?
contact-lenses,9,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,8,5,3,0,62.5,37.5,0,0,0.377193,0.432413,100,100,11.194409,11.194409,0,1.399301,1.399301,0,0,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0,?,?,?,?
contact-lenses,10,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,8,5,3,0,62.5,37.5,0,0,0.372807,0.425145,100,100,10.686262,10.686262,0,1.335783,1.335783,0,0,0,0,0,0,0,0,1,6,1,2,0,0,0,0,0.001,?,?,?,?
labor-neg-data,1,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,19,11,8,0,57.894737,42.105263,0,0,0.472368,0.502985,100,100,19.209354,19.209354,0,1.011019,1.011019,0,0,0,0,0,0,0,0,1,11,1,8,0,0,0,0,0,?,?,?,?
labor-neg-data,2,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,19,11,8,0,57.894737,42.105263,0,0,0.472368,0.502985,100,100,19.209354,19.209354,0,1.011019,1.011019,0,0,0,0,0,0,0,0,1,11,1,8,0,0,0,0,0.001,?,?,?,?
labor-neg-data,3,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,19,12,7,0,63.157895,36.842105,0,0,0.460526,0.482728,100,100,18.059873,18.059873,0,0.95052,0.95052,0,0,0,0,0,0,0,0,1,12,1,7,0,0,0,0,0.001,?,?,?,?
labor-neg-data,4,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,19,11,8,0,57.894737,42.105263,0,0,0.472368,0.502985,100,100,19.209354,19.209354,0,1.011019,1.011019,0,0,0,0,0,0,0,0,1,11,1,8,0,0,0,0,0.001,?,?,?,?
labor-neg-data,5,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,19,12,7,0,63.157895,36.842105,0,0,0.460526,0.482728,100,100,18.059873,18.059873,0,0.95052,0.95052,0,0,0,0,0,0,0,0,1,12,1,7,0,0,0,0,0.001,?,?,?,?
labor-neg-data,6,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,19,12,7,0,63.157895,36.842105,0,0,0.460526,0.482728,100,100,18.059873,18.059873,0,0.95052,0.95052,0,0,0,0,0,0,0,0,1,12,1,7,0,0,0,0,0,?,?,?,?
labor-neg-data,7,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,19,10,9,0,52.631579,47.368421,0,0,0.489474,0.528653,100,100,20.778422,20.778422,0,1.093601,1.093601,0,0,0,0,0,0,0,0,1,10,1,9,0,0,0,0.001,0,?,?,?,?
labor-neg-data,8,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,19,11,8,0,57.894737,42.105263,0,0,0.472368,0.502985,100,100,19.209354,19.209354,0,1.011019,1.011019,0,0,0,0,0,0,0,0,1,11,1,8,0,0,0,0,0,?,?,?,?
labor-neg-data,9,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,19,12,7,0,63.157895,36.842105,0,0,0.460526,0.482728,100,100,18.059873,18.059873,0,0.95052,0.95052,0,0,0,0,0,0,0,0,1,12,1,7,0,0,0,0,0.001,?,?,?,?
labor-neg-data,10,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,19,10,9,0,52.631579,47.368421,0,0,0.489474,0.528653,100,100,20.778422,20.778422,0,1.093601,1.093601,0,0,0,0,0,0,0,0,1,10,1,9,0,0,0,0,0.001,?,?,?,?
soybean,1,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,232,26,206,0,11.206897,88.793103,0,0,0.096332,0.219655,100,100,904.067586,904.067586,0,3.896843,3.896843,0,0,0,0,0,0,0,0,1,225,1,7,0,0,0,0,0.006,?,?,?,?
soybean,2,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,232,25,207,0,10.775862,89.224138,0,0,0.096334,0.219712,100,100,906.092684,906.092684,0,3.905572,3.905572,0,0,0,0,0,0,0,0,1,222,1,10,0,0,0,0,0.007,?,?,?,?
soybean,3,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,232,26,206,0,11.206897,88.793103,0,0,0.096331,0.219706,100,100,902.304506,902.304506,0,3.889244,3.889244,0,0,0,0,0,0,0,0,1,225,1,7,0,0,0,0.001,0.006,?,?,?,?
soybean,4,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,232,21,211,0,9.051724,90.948276,0,0,0.096588,0.220659,100,100,918.841627,918.841627,0,3.960524,3.960524,0,0,0,0,0,0,0,0,1,225,1,7,0,0,0,0,0.006,?,?,?,?
soybean,5,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,232,27,205,0,11.637931,88.362069,0,0,0.096264,0.219461,100,100,900.439927,900.439927,0,3.881207,3.881207,0,0,0,0,0,0,0,0,1,225,1,7,0,0,0,0,0.011,?,?,?,?
soybean,6,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,232,29,203,0,12.5,87.5,0,0,0.096211,0.219177,100,100,893.103928,893.103928,0,3.849586,3.849586,0,0,0,0,0,0,0,0,1,227,1,5,0,0,0,0.001,0.006,?,?,?,?
soybean,7,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,232,27,205,0,11.637931,88.362069,0,0,0.096271,0.219443,100,100,897.6277,897.6277,0,3.869085,3.869085,0,0,0,0,0,0,0,0,1,226,1,6,0,0,0,0.001,0.01,?,?,?,?
soybean,8,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,232,28,204,0,12.068966,87.931034,0,0,0.096249,0.219293,100,100,899.630665,899.630665,0,3.877718,3.877718,0,0,0,0,0,0,0,0,1,223,1,9,0,0,0,0,0.007,?,?,?,?
soybean,9,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,232,30,202,0,12.931034,87.068966,0,0,0.096004,0.218188,100,100,870.137359,870.137359,0,3.750592,3.750592,0,0,0,0,0,0,0,0,1,225,1,7,0,0,0,0,0.007,?,?,?,?
soybean,10,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,232,30,202,0,12.931034,87.068966,0,0,0.09636,0.219793,100,100,916.030518,916.030518,0,3.948407,3.948407,0,0,0,0,0,0,0,0,1,229,1,3,0,0,0,0.001,0.006,?,?,?,?
weather,1,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,5,0,5,0,0,100,0,0,0.545455,0.545455,100,100,5.687518,5.687518,0,1.137504,1.137504,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,?,?,?,?
weather,2,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,5,2,3,0,40,60,0,0,0.545455,0.589158,100,100,6.542271,6.542271,0,1.308454,1.308454,0,0,0,0,1,2,1,3,0,0,0,0,0.4,1,0.571429,0,0,?,?,?,?
weather,3,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,5,3,2,0,60,40,0,0,0.472727,0.491246,100,100,4.875093,4.875093,0,0.975019,0.975019,0,0,0,0,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0.001,?,?,?,?
